time,best_ask,best_bid,high_24h,last_size,low_24h,open_24h,price,product_id,sequence,side,time,trade_id,type,volume_24h,volume_30d,Mid,Returns,Direction
2021-01-25 21:22:15,32594.48,32579.96,34888,1.32994875,31687.39,31934.22,32594.46,BTC-USD,20416534386.0,sell,2021-01-25T21:22:14.725939Z,126261224.0,ticker,21003.89423747,1049846.65912587,32594.46,,-1
2021-01-25 21:22:30,32600.00,32599.99,34888,0.0153068,31687.39,31934.22,32600,BTC-USD,20416542933.0,buy,2021-01-25T21:22:29.788143Z,126261484.0,ticker,21052.17170680,1049894.93659520,32600.0,0.00016995309151542306,1
2021-01-25 21:22:45,32634.60,32611.46,34888,0.03017725,31687.39,31934.22,32634.6,BTC-USD,20416551807.0,buy,2021-01-25T21:22:44.874534Z,126261585.0,ticker,21064.98213614,1049907.74702454,32634.6,0.0010607868598725828,1
2021-01-25 21:23:00,32668.08,32654.52,34888,0.00523045,31687.39,31934.22,32668.08,BTC-USD,20416559937.0,buy,2021-01-25T21:22:59.454831Z,126261647.0,ticker,21071.99821165,1049914.76310005,32668.08,0.0010253791401336734,1
2021-01-25 21:23:15,32700.00,32690.12,34888,0.00543604,31687.39,31934.22,32700,BTC-USD,20416569684.0,buy,2021-01-25T21:23:14.929400Z,126261703.0,ticker,21079.69864300,1049922.46353140,32700.0,0.000976623530539285,1
2021-01-25 21:23:30,32744.63,32734.15,34888,0.002345,31687.39,31934.22,32744.63,BTC-USD,20416577781.0,buy,2021-01-25T21:23:29.819437Z,126261777.0,ticker,21083.31425264,1049926.07914104,32744.63,0.0013639012679418847,1
2021-01-25 21:23:45,32675.58,32666.67,34888,0.44,31687.39,31934.22,32674.63,BTC-USD,20416587343.0,buy,2021-01-25T21:23:44.885140Z,126261833.0,ticker,21091.13508380,1049933.89997220,32674.63,-0.0021400433669049187,-1
2021-01-25 21:24:00,32675.42,32669.73,34888,0.00295056,31687.39,31934.22,32675.42,BTC-USD,20416596273.0,buy,2021-01-25T21:23:58.988674Z,126261894.0,ticker,21100.29855582,1049943.06344422,32675.42,2.4177487240885787e-05,1
2021-01-25 21:24:15,32639.08,32631.69,34888,0.00318926,31687.39,31934.22,32639.08,BTC-USD,20416606147.0,buy,2021-01-25T21:24:14.977701Z,126261986.0,ticker,21122.31533371,1049965.08022211,32639.08,-0.0011127698673296792,-1
2021-01-25 21:24:30,32686.20,32685.30,34888,0.075,31687.39,31934.22,32685.3,BTC-USD,20416615743.0,sell,2021-01-25T21:24:29.414438Z,126262018.0,ticker,21124.89619554,1049967.66108394,32685.3,0.0014150921206724347,1
2021-01-25 21:24:45,32700.00,32699.99,34888,0.09965092,31687.39,31934.22,32700,BTC-USD,20416625212.0,buy,2021-01-25T21:24:44.718051Z,126262054.0,ticker,21128.72358529,1049971.48847369,32700.0,0.000449642358379336,1
2021-01-25 21:25:00,32688.97,32683.55,34888,0.1569296,31687.39,31934.22,32688.97,BTC-USD,20416634629.0,buy,2021-01-25T21:24:59.330486Z,126262103.0,ticker,21107.55859133,1049950.32347973,32688.97,-0.00033736576993379,-1
2021-01-25 21:25:15,32691.86,32682.25,34888,0.00628395,31687.39,31934.22,32691.86,BTC-USD,20416644627.0,buy,2021-01-25T21:25:14.910753Z,126262152.0,ticker,21113.17094734,1049955.93583574,32691.86,8.84051181939508e-05,1
2021-01-25 21:25:30,32668.12,32652.32,34888,0.00122565,31687.39,31934.22,32668.12,BTC-USD,20416654619.0,buy,2021-01-25T21:25:29.414402Z,126262202.0,ticker,21116.84420469,1049959.60909309,32668.12,-0.0007264384427288528,-1
2021-01-25 21:25:45,32633.05,32628.01,34888,0.05,31687.39,31934.22,32632.33,BTC-USD,20416665346.0,buy,2021-01-25T21:25:44.690820Z,126262246.0,ticker,21120.76915540,1049963.53404380,32632.33,-0.0010961640718768523,-1
2021-01-25 21:26:00,32636.77,32630.58,34888,0.00026,31687.39,31934.22,32632.4,BTC-USD,20416677270.0,sell,2021-01-25T21:25:59.312568Z,126262279.0,ticker,21122.52049568,1049965.28538408,32632.4,2.145109617345575e-06,1
2021-01-25 21:26:15,32583.30,32582.37,34888,0.0017214,31687.39,31934.22,32583.3,BTC-USD,20416689649.0,buy,2021-01-25T21:26:14.987532Z,126262328.0,ticker,21126.83463425,1049969.59952265,32583.3,-0.0015057726675401604,-1
2021-01-25 21:26:30,32583.90,32579.05,34888,0.00146492,31687.39,31934.22,32583.9,BTC-USD,20416700697.0,buy,2021-01-25T21:26:29.380282Z,126262369.0,ticker,21158.50964512,1050001.27453352,32583.9,1.841417154694845e-05,1
2021-01-25 21:26:45,32600.00,32599.99,34888,0.05114495,31687.39,31934.22,32600,BTC-USD,20416708583.0,buy,2021-01-25T21:26:44.368688Z,126262418.0,ticker,21161.96758153,1050004.73246993,32600.0,0.0004939870221757042,1
2021-01-25 21:27:00,32585.65,32580.96,34888,0.0391158,31687.39,31934.22,32585.64,BTC-USD,20416720572.0,buy,2021-01-25T21:26:59.921401Z,126262451.0,ticker,21163.68027676,1050006.44516516,32585.64,-0.0004405878421166127,-1
2021-01-25 21:27:15,32580.97,32578.40,34888,0.00112198,31687.39,31934.22,32578.4,BTC-USD,20416729010.0,sell,2021-01-25T21:27:14.360673Z,126262502.0,ticker,21166.87842862,1050009.64331702,32578.4,-0.0002222084459400925,-1
2021-01-25 21:27:30,32579.52,32576.43,34888,0.1,31687.39,31934.22,32579.18,BTC-USD,20416739547.0,buy,2021-01-25T21:27:29.987080Z,126262537.0,ticker,21170.18750600,1050012.95239440,32579.18,2.3941957329807773e-05,1
2021-01-25 21:27:45,32565.34,32552.01,34888,0.001,31687.39,31934.22,32561.91,BTC-USD,20416748985.0,sell,2021-01-25T21:27:43.749618Z,126262595.0,ticker,21174.85187184,1050017.61676024,32561.91,-0.0005302336944198585,-1
2021-01-25 21:28:00,32522.53,32522.52,34888,0.01008762,31687.39,31934.22,32522.52,BTC-USD,20416761572.0,sell,2021-01-25T21:27:59.939893Z,126262651.0,ticker,21182.28605246,1050025.05094086,32522.52,-0.0012104278952525655,-1
2021-01-25 21:28:15,32577.78,32552.35,34888,0.01573171,31687.39,31934.22,32577.78,BTC-USD,20416769409.0,buy,2021-01-25T21:28:14.549899Z,126262733.0,ticker,21197.50543323,1050040.27032163,32577.78,0.0016976884368361729,1
2021-01-25 21:28:30,32539.29,32533.64,34888,0.1,31687.39,31934.22,32533.64,BTC-USD,20416778495.0,sell,2021-01-25T21:28:28.738944Z,126262792.0,ticker,21202.59264697,1050045.35753537,32533.64,-0.0013558299530800535,-1
2021-01-25 21:28:45,32542.06,32534.37,34888,0.025,31687.39,31934.22,32542.06,BTC-USD,20416787687.0,buy,2021-01-25T21:28:43.645370Z,126262836.0,ticker,21208.74016749,1050051.50505589,32542.06,0.0002587755505353261,1
2021-01-25 21:29:00,32566.30,32552.91,34888,0.32681285,31687.39,31934.22,32566.3,BTC-USD,20416798516.0,buy,2021-01-25T21:28:59.687651Z,126262889.0,ticker,21213.26092913,1050056.02581753,32566.3,0.0007446048747029833,1
2021-01-25 21:29:15,32623.03,32610.99,34888,0.00077802,31687.39,31934.22,32611,BTC-USD,20416807427.0,buy,2021-01-25T21:29:13.041864Z,126262952.0,ticker,21222.81459069,1050065.57947909,32611.0,0.0013716434098447554,1
2021-01-25 21:29:30,32643.14,32635.98,34888,0.00300359,31687.39,31934.22,32643.14,BTC-USD,20416817517.0,buy,2021-01-25T21:29:29.636748Z,126262980.0,ticker,21219.49355633,1050062.25844473,32643.14,0.000985071678178989,1
2021-01-25 21:29:45,32644.25,32639.90,34888,0.03179898,31687.39,31934.22,32644.25,BTC-USD,20416826288.0,buy,2021-01-25T21:29:44.693782Z,126263032.0,ticker,21221.42740140,1050064.19228980,32644.25,3.4003503589596645e-05,1
2021-01-25 21:30:00,32639.02,32637.67,34888,0.05813077,31687.39,31934.22,32639.02,BTC-USD,20416837740.0,buy,2021-01-25T21:29:59.949806Z,126263102.0,ticker,21233.93936350,1050076.70425190,32639.02,-0.00016022481751261567,-1
2021-01-25 21:30:15,32547.74,32538.40,34888,0.00719069,31687.39,31934.22,32547.74,BTC-USD,20416847522.0,buy,2021-01-25T21:30:14.934444Z,126263185.0,ticker,21246.97729130,1050089.74217970,32547.74,-0.002800570534892823,-1
2021-01-25 21:30:30,32539.26,32537.77,34888,0.0023,31687.39,31934.22,32537.77,BTC-USD,20416857354.0,sell,2021-01-25T21:30:29.856438Z,126263255.0,ticker,21256.82195253,1050099.58684093,32537.77,-0.00030636619665373336,-1
2021-01-25 21:30:45,32479.44,32461.84,34888,0.17978526,31687.39,31934.22,32461.84,BTC-USD,20416868024.0,sell,2021-01-25T21:30:44.624646Z,126263494.0,ticker,21294.79368459,1050137.55857299,32461.84,-0.0023363227729535354,-1
2021-01-25 21:31:00,32450.62,32450.61,34888,0.039,31687.39,31934.22,32450.62,BTC-USD,20416877557.0,buy,2021-01-25T21:30:59.815653Z,126263899.0,ticker,21321.07063682,1050163.83552522,32450.62,-0.000345696345870731,-1
2021-01-25 21:31:15,32293.25,32293.01,34888,0.005,31687.39,31934.22,32293.01,BTC-USD,20416886722.0,sell,2021-01-25T21:31:14.968974Z,126264139.0,ticker,21354.80809859,1050197.57298699,32293.01,-0.004868751144841741,-1
2021-01-25 21:31:30,32337.46,32327.24,34888,0.012,31687.39,31934.22,32327.24,BTC-USD,20416895431.0,sell,2021-01-25T21:31:29.364382Z,126264358.0,ticker,21379.60933900,1050222.37422740,32327.24,0.0010594203272678673,1
2021-01-25 21:31:45,32365.13,32355.22,34888,0.00120077,31687.39,31934.22,32365.13,BTC-USD,20416903335.0,buy,2021-01-25T21:31:44.958555Z,126264428.0,ticker,21386.98280993,1050229.74769833,32365.13,0.0011713902066837788,1
2021-01-25 21:32:00,32229.00,32219.24,34888,0.00439517,31687.39,31934.22,32229,BTC-USD,20416913037.0,buy,2021-01-25T21:31:59.784273Z,126264578.0,ticker,21401.50700017,1050244.27188857,32229.0,-0.004214940321581862,-1
2021-01-25 21:32:15,32257.00,32247.79,34888,0.00383339,31687.39,31934.22,32257,BTC-USD,20416922597.0,buy,2021-01-25T21:32:14.932783Z,126264683.0,ticker,21415.98673221,1050258.75162061,32257.0,0.0008684055999638022,1
2021-01-25 21:32:30,32285.49,32285.48,34888,0.167,31687.39,31934.22,32285.48,BTC-USD,20416931655.0,sell,2021-01-25T21:32:29.254461Z,126264794.0,ticker,21426.66506197,1050269.42995037,32285.48,0.0008825196009960173,1
2021-01-25 21:32:45,32322.22,32316.23,34888,0.2,31687.39,31934.22,32316.23,BTC-USD,20416940772.0,sell,2021-01-25T21:32:44.179921Z,126264873.0,ticker,21435.39740640,1050278.16229480,32316.23,0.0009519872561373967,1
2021-01-25 21:33:00,32326.16,32316.89,34888,0.182,31687.39,31934.22,32316.89,BTC-USD,20416951786.0,sell,2021-01-25T21:32:59.642770Z,126264931.0,ticker,21441.42429119,1050284.18917959,32316.89,2.042296581149739e-05,1
2021-01-25 21:33:15,32356.02,32351.12,34888,0.00444912,31687.39,31934.22,32356.02,BTC-USD,20416959966.0,buy,2021-01-25T21:33:14.842632Z,126265005.0,ticker,21451.21582951,1050293.98071791,32356.02,0.0012100895034688763,1
2021-01-25 21:33:30,32373.27,32373.20,34888,0.232,31687.39,31934.22,32373.2,BTC-USD,20416969222.0,sell,2021-01-25T21:33:29.680111Z,126265082.0,ticker,21464.21289170,1050306.97778010,32373.2,0.0005308267395594885,1
2021-01-25 21:33:45,32357.93,32355.53,34888,0.00186013,31687.39,31934.22,32355.53,BTC-USD,20416978672.0,sell,2021-01-25T21:33:44.879594Z,126265169.0,ticker,21472.78180235,1050315.54669075,32355.53,-0.0005459708676172557,-1
2021-01-25 21:34:00,32324.19,32318.28,34888,0.00772147,31687.39,31934.22,32318.28,BTC-USD,20416986514.0,sell,2021-01-25T21:33:58.969765Z,126265241.0,ticker,21490.50424420,1050333.26913260,32318.28,-0.0011519347358408098,-1
2021-01-25 21:34:15,32350.00,32348.46,34888,0.00435867,31687.39,31934.22,32350,BTC-USD,20416997196.0,buy,2021-01-25T21:34:14.902206Z,126265284.0,ticker,21496.68474796,1050339.44963636,32350.0,0.0009810065319157339,1
2021-01-25 21:34:30,32374.96,32363.28,34888,0.08675598,31687.39,31934.22,32374.96,BTC-USD,20417005994.0,buy,2021-01-25T21:34:29.982401Z,126265345.0,ticker,21500.48732713,1050343.25221553,32374.96,0.0007712635507934561,1
2021-01-25 21:34:45,32346.76,32340.10,34888,0.017,31687.39,31934.22,32340.1,BTC-USD,20417015257.0,sell,2021-01-25T21:34:43.744285Z,126265374.0,ticker,21502.82517498,1050345.59006338,32340.1,-0.0010773382075736728,-1
2021-01-25 21:35:00,32355.32,32348.84,34888,0.0030753,31687.39,31934.22,32355.32,BTC-USD,20417026155.0,buy,2021-01-25T21:34:59.287757Z,126265411.0,ticker,21505.23460643,1050347.99949483,32355.32,0.0004705124499010149,1
2021-01-25 21:35:15,32378.65,32371.86,34888,0.01655131,31687.39,31934.22,32378.65,BTC-USD,20417035529.0,buy,2021-01-25T21:35:14.833185Z,126265448.0,ticker,21506.58628221,1050349.35117061,32378.65,0.0007207962375886829,1
2021-01-25 21:35:30,32358.65,32344.02,34888,0.014653,31687.39,31934.22,32358.65,BTC-USD,20417044942.0,buy,2021-01-25T21:35:29.969741Z,126265512.0,ticker,21547.37645953,1050390.14134793,32358.65,-0.0006178818281360984,-1
2021-01-25 21:35:45,32340.01,32333.22,34888,0.001,31687.39,31934.22,32340.01,BTC-USD,20417055170.0,buy,2021-01-25T21:35:44.949916Z,126265565.0,ticker,21552.78262990,1050395.54751830,32340.01,-0.0005762097859751274,-1
2021-01-25 21:36:00,32317.79,32306.51,34888,0.1307173,31687.39,31934.22,32317.79,BTC-USD,20417064559.0,buy,2021-01-25T21:35:59.248405Z,126265634.0,ticker,21558.47245334,1050401.23734174,32317.79,-0.0006873107614152685,-1
2021-01-25 21:36:15,32228.43,32212.00,34888,0.02648037,31687.39,31934.22,32228.43,BTC-USD,20417074627.0,buy,2021-01-25T21:36:14.746434Z,126265844.0,ticker,21582.45716106,1050425.22204946,32228.43,-0.0027688703410030627,-1
2021-01-25 21:36:30,32192.87,32190.09,34888,0.07301073,31687.39,31934.22,32192.87,BTC-USD,20417084365.0,buy,2021-01-25T21:36:29.807203Z,126265922.0,ticker,21592.82446221,1050435.58935061,32192.87,-0.0011039828010812108,-1
2021-01-25 21:36:45,32207.92,32198.91,34888,0.0394279,31687.39,31934.22,32207.92,BTC-USD,20417091190.0,buy,2021-01-25T21:36:44.923718Z,126266005.0,ticker,21599.96348034,1050442.72836874,32207.92,0.0004673855793995454,1
2021-01-25 21:37:00,32172.20,32169.04,34888,0.00327112,31687.39,31934.22,32172.2,BTC-USD,20417100318.0,buy,2021-01-25T21:36:59.809024Z,126266069.0,ticker,21598.05563014,1050440.82051854,32172.2,-0.0011096594310571835,-1
2021-01-25 21:37:15,32299.81,32294.34,34888,0.03092141,31687.39,31934.22,32299.81,BTC-USD,20417108433.0,buy,2021-01-25T21:37:14.761294Z,126266125.0,ticker,21602.20922389,1050444.97411229,32299.81,0.003958622250017799,1
2021-01-25 21:37:30,32339.73,32324.02,34888,0.1,31687.39,31934.22,32334.52,BTC-USD,20417116613.0,buy,2021-01-25T21:37:28.887562Z,126266203.0,ticker,21607.72226913,1050450.48715753,32334.52,0.0010740423343659326,1
2021-01-25 21:37:45,32247.40,32247.39,34888,0.00465958,31687.39,31934.22,32247.4,BTC-USD,20417125839.0,buy,2021-01-25T21:37:44.469066Z,126266251.0,ticker,21612.95078260,1050455.71567100,32247.4,-0.0026979703559712642,-1
2021-01-25 21:38:00,32308.76,32304.17,34888,0.0871708,31687.39,31934.22,32308.76,BTC-USD,20417135327.0,buy,2021-01-25T21:37:59.945530Z,126266316.0,ticker,21623.57665164,1050466.34154004,32308.76,0.001900981052100822,1
2021-01-25 21:38:15,32307.91,32298.47,34888,0.001,31687.39,31934.22,32307.91,BTC-USD,20417144943.0,buy,2021-01-25T21:38:14.748098Z,126266367.0,ticker,21628.98940903,1050471.75429743,32307.91,-2.6309000449860603e-05,-1
2021-01-25 21:38:30,32288.79,32288.01,34888,1.54972676,31687.39,31934.22,32288.01,BTC-USD,20417154344.0,sell,2021-01-25T21:38:29.937597Z,126266488.0,ticker,21672.62034748,1050515.38523588,32288.01,-0.0006161380046773359,-1
2021-01-25 21:38:45,32313.81,32313.59,34888,0.01680075,31687.39,31934.22,32313.59,BTC-USD,20417162870.0,sell,2021-01-25T21:38:44.809783Z,126266562.0,ticker,21676.28471272,1050519.04960112,32313.59,0.0007919308913985994,1
2021-01-25 21:39:00,32350.00,32349.99,34888,0.00853348,31687.39,31934.22,32349.99,BTC-USD,20417172280.0,sell,2021-01-25T21:38:59.917095Z,126266622.0,ticker,21683.09664541,1050525.86153381,32349.99,0.0011258270527153193,1
2021-01-25 21:39:15,32378.56,32378.55,34888,0.00441612,31687.39,31934.22,32378.56,BTC-USD,20417180685.0,buy,2021-01-25T21:39:14.923284Z,126266672.0,ticker,21691.55322980,1050534.31811820,32378.56,0.0008827635365017316,1
2021-01-25 21:39:30,32407.90,32404.14,34888,0.01,31687.39,31934.22,32406.58,BTC-USD,20417188226.0,sell,2021-01-25T21:39:29.807488Z,126266720.0,ticker,21693.83618688,1050536.60107528,32406.58,0.0008650132344288141,1
2021-01-25 21:39:45,32360.75,32356.35,34888,0.00147371,31687.39,31934.22,32360.75,BTC-USD,20417197587.0,buy,2021-01-25T21:39:44.928293Z,126266815.0,ticker,21706.35566976,1050549.12055816,32360.75,-0.0014152199156336818,-1
2021-01-25 21:40:00,32401.21,32385.65,34888,0.10628401,31687.39,31934.22,32401.21,BTC-USD,20417208507.0,buy,2021-01-25T21:39:59.964024Z,126266865.0,ticker,21712.11653424,1050554.88142264,32401.21,0.0012494990968157204,1
2021-01-25 21:40:15,32372.06,32370.25,34888,0.00820413,31687.39,31934.22,32372.06,BTC-USD,20417217228.0,buy,2021-01-25T21:40:14.980917Z,126266925.0,ticker,21718.28651350,1050561.05140190,32372.06,-0.000900062694623768,-1
2021-01-25 21:40:30,32379.57,32379.56,34888,0.11983419,31687.39,31934.22,32379.57,BTC-USD,20417226283.0,buy,2021-01-25T21:40:29.799519Z,126266972.0,ticker,21722.84747507,1050565.61236347,32379.57,0.0002319632736249215,1
2021-01-25 21:40:45,32446.03,32436.79,34888,0.07699724,31687.39,31934.22,32446.03,BTC-USD,20417235192.0,buy,2021-01-25T21:40:44.984368Z,126267033.0,ticker,21726.00901683,1050568.77390523,32446.03,0.002050425242018537,1
2021-01-25 21:41:00,32490.12,32475.59,34888,0.2147129,31687.39,31934.22,32490.12,BTC-USD,20417243088.0,buy,2021-01-25T21:40:59.855864Z,126267177.0,ticker,21745.50201593,1050588.26690433,32490.12,0.0013579495173416541,1
2021-01-25 21:41:15,32550.00,32545.20,34888,0.00544323,31687.39,31934.22,32550,BTC-USD,20417250945.0,buy,2021-01-25T21:41:14.938079Z,126267282.0,ticker,21759.80806215,1050602.57295055,32550.0,0.001841325536253418,1
2021-01-25 21:41:30,32567.50,32553.38,34888,0.267,31687.39,31934.22,32553.38,BTC-USD,20417259013.0,sell,2021-01-25T21:41:29.242014Z,126267332.0,ticker,21726.98954225,1050569.75443065,32553.38,0.00010383485475068926,1
2021-01-25 21:41:45,32569.26,32562.78,34888,0.004,31687.39,31934.22,32562.78,BTC-USD,20417264129.0,sell,2021-01-25T21:41:43.666949Z,126267367.0,ticker,21729.49737778,1050572.26226618,32562.78,0.0002887148156554349,1
2021-01-25 21:42:00,32567.86,32565.65,34888,0.01516775,31687.39,31934.22,32567.86,BTC-USD,20417271239.0,buy,2021-01-25T21:41:59.945663Z,126267415.0,ticker,21733.04021515,1050575.80510355,32567.86,0.00015599416834541306,1
2021-01-25 21:42:15,32544.42,32540.26,34888,0.08914235,31687.39,31934.22,32544.42,BTC-USD,20417278828.0,buy,2021-01-25T21:42:14.322244Z,126267510.0,ticker,21744.28719721,1050587.05208561,32544.42,-0.0007199871057371749,-1
2021-01-25 21:42:30,32532.57,32526.49,34888,0.00100908,31687.39,31934.22,32532.57,BTC-USD,20417287603.0,buy,2021-01-25T21:42:29.937525Z,126267567.0,ticker,21751.94291440,1050594.70780280,32532.57,-0.0003641840266727563,-1
2021-01-25 21:42:45,32546.92,32541.30,34888,0.00528835,31687.39,31934.22,32546.92,BTC-USD,20417297380.0,buy,2021-01-25T21:42:44.903193Z,126267603.0,ticker,21753.93795606,1050596.70284446,32546.92,0.0004409991606439272,1
2021-01-25 21:43:00,32608.94,32600.36,34888,0.02448906,31687.39,31934.22,32608.94,BTC-USD,20417308035.0,buy,2021-01-25T21:42:59.882538Z,126267696.0,ticker,21784.86369677,1050627.62858517,32608.94,0.0019037433849010913,1
2021-01-25 21:43:15,32591.82,32590.54,34888,0.4353234,31687.39,31934.22,32591.82,BTC-USD,20417316953.0,buy,2021-01-25T21:43:14.978428Z,126267762.0,ticker,21795.34688386,1050638.11177226,32591.82,-0.0005251472649535458,-1
2021-01-25 21:43:30,32610.16,32606.66,34888,0.00513499,31687.39,31934.22,32610.16,BTC-USD,20417325122.0,buy,2021-01-25T21:43:29.180319Z,126267805.0,ticker,21798.96704302,1050641.73193142,32610.16,0.0005625596180876566,1
2021-01-25 21:43:45,32580.01,32576.35,34888,0.05267443,31687.39,31934.22,32580.01,BTC-USD,20417333694.0,buy,2021-01-25T21:43:43.662413Z,126267869.0,ticker,21806.04562037,1050648.81050877,32580.01,-0.000924986148975931,-1
2021-01-25 21:44:00,32580.79,32580.01,34888,0.091,31687.39,31934.22,32580.01,BTC-USD,20417340745.0,sell,2021-01-25T21:43:59.245005Z,126267914.0,ticker,21807.87142338,1050650.63631178,32580.01,0.0,-1
2021-01-25 21:44:15,32587.43,32584.52,34888,0.00172377,31687.39,31934.22,32587.43,BTC-USD,20417347481.0,buy,2021-01-25T21:44:14.718726Z,126267955.0,ticker,21816.31326097,1050659.07814937,32587.43,0.0002277210837824369,1
2021-01-25 21:44:30,32603.93,32602.11,34888,0.00172495,31687.39,31934.22,32603.93,BTC-USD,20417354918.0,buy,2021-01-25T21:44:29.523188Z,126268011.0,ticker,21827.43115397,1050670.19604237,32603.93,0.000506202059669517,1
2021-01-25 21:44:45,32604.64,32596.78,34888,0.7983131,31687.39,31934.22,32596.78,BTC-USD,20417361485.0,sell,2021-01-25T21:44:44.224372Z,126268086.0,ticker,21833.07171431,1050675.83660271,32596.78,-0.00021932276592270033,-1
2021-01-25 21:45:00,32611.73,32603.02,34888,0.00108107,31687.39,31934.22,32611.73,BTC-USD,20417371448.0,buy,2021-01-25T21:44:59.726919Z,126268157.0,ticker,21842.31274404,1050685.07763244,32611.73,0.0004585291171944658,1
2021-01-25 21:45:15,32567.19,32558.01,34888,0.42302623,31687.39,31934.22,32565.21,BTC-USD,20417379316.0,sell,2021-01-25T21:45:13.798753Z,126268263.0,ticker,21862.84925372,1050705.61414212,32565.21,-0.0014274989865952685,-1
2021-01-25 21:45:30,32497.97,32482.60,34888,0.01034401,31687.39,31934.22,32493.08,BTC-USD,20417390145.0,sell,2021-01-25T21:45:29.407966Z,126268340.0,ticker,21872.46768253,1050715.23257093,32493.08,-0.002217397031319439,-1
2021-01-25 21:45:45,32435.30,32421.63,34888,0.03015504,31687.39,31934.22,32435.15,BTC-USD,20417399240.0,sell,2021-01-25T21:45:44.672220Z,126268449.0,ticker,21884.79193083,1050727.55681923,32435.15,-0.0017844322992238374,-1
2021-01-25 21:46:00,32477.23,32476.21,34888,0.019,31687.39,31934.22,32477.23,BTC-USD,20417408366.0,buy,2021-01-25T21:45:59.432584Z,126268532.0,ticker,21895.93877682,1050738.70366522,32477.23,0.0012965171172139751,1
2021-01-25 21:46:15,32497.56,32490.04,34888,0.00416071,31687.39,31934.22,32497.56,BTC-USD,20417417989.0,buy,2021-01-25T21:46:14.922935Z,126268612.0,ticker,21913.86294059,1050756.62782899,32497.56,0.0006257811887793068,1
2021-01-25 21:46:30,32596.87,32593.01,34888,0.03,31687.39,31934.22,32596.87,BTC-USD,20417427819.0,buy,2021-01-25T21:46:29.829402Z,126268685.0,ticker,21918.46340702,1050761.22829542,32596.87,0.0030512618990486805,1
2021-01-25 21:46:45,32552.94,32538.20,34888,0.05900116,31687.39,31934.22,32548.7,BTC-USD,20417433629.0,sell,2021-01-25T21:46:44.468812Z,126268762.0,ticker,21927.53975821,1050770.30464661,32548.7,-0.0014788421923049115,-1
2021-01-25 21:47:00,32549.05,32544.26,34888,0.00767422,31687.39,31934.22,32549.05,BTC-USD,20417442107.0,buy,2021-01-25T21:46:59.705572Z,126268826.0,ticker,21935.18209240,1050777.94698080,32549.05,1.0753059821742551e-05,1
2021-01-25 21:47:15,32550.68,32547.58,34888,0.00174152,31687.39,31934.22,32550.68,BTC-USD,20417442580.0,buy,2021-01-25T21:47:00.369851Z,126268827.0,ticker,21935.18383392,1050777.94872232,32550.68,5.007701261864341e-05,1
